,phi,pi,label
105,0.15410617,-0.047063474,0.0
106,0.83826405,-0.065710105,0.0
107,1.113154,0.06331894,0.0
108,0.65881306,-0.10414546,0.0
109,0.4159698,-0.10324201,0.0
110,0.3159076,-0.08684611,0.0
111,0.4105155,-0.102566436,0.0
112,0.6877587,-0.10025121,0.0
113,0.31721756,-0.087665476,0.0
114,0.0434394,-0.014036976,0.0
115,1.0244526,0.012362696,0.0
116,0.8135644,-0.07319841,0.0
117,0.9495404,-0.023636578,0.0
118,0.4385457,-0.10564998,0.0
119,0.5691391,-0.110392325,0.0
120,0.28130037,-0.07998491,0.0
121,0.94398767,-0.025818426,0.0
122,0.119741306,-0.037341636,0.0
123,0.27359065,-0.07811389,0.0
124,0.34881243,-0.09350607,0.0
125,0.14333282,-0.044093397,0.0
126,0.8223542,-0.07056235,0.0
127,0.8070144,-0.074779935,0.0
128,1.0882025,0.048071705,0.0
129,1.1210324,0.06826024,0.0
130,0.5066204,-0.11001295,0.0
131,0.31253076,-0.08620458,0.0
132,1.026031,0.013421267,0.0
133,0.55216146,-0.110922255,0.0
134,1.0485194,0.02548577,0.0
135,1.1548113,0.090458155,0.0
136,0.33729312,-0.09138847,0.0
137,0.29372945,-0.08284702,0.0
138,0.3374994,-0.091054425,0.0
139,0.0297632,-0.009280808,0.0
140,0.9521398,-0.022411816,0.0
141,0.860442,-0.058112953,0.0
142,0.99109524,-0.004511526,0.0
143,0.5621957,-0.11095506,0.0
144,0.76574916,-0.08567128,0.0
145,0.4446458,-0.10597483,0.0
146,0.56339943,-0.11040233,0.0
147,0.4458211,-0.10629086,0.0
148,0.33384836,-0.09038382,0.0
149,0.2531795,-0.07333908,0.0
150,1.0686389,0.036679357,0.0
151,1.244205,0.15478548,0.0
152,0.32045734,-0.08830332,0.0
153,1.2465378,0.15663187,0.0
154,0.060657002,-0.019452987,0.0
155,0.2899228,-0.08177029,0.0
156,1.092166,0.0505025,0.0
157,0.8710077,-0.054547686,0.0
158,0.078619376,-0.024429541,0.0
159,0.80481166,-0.07522612,0.0
160,0.71457964,-0.095784545,0.0
161,0.5385378,-0.11096907,0.0
162,1.137338,0.07896657,0.0
163,0.6921555,-0.099844605,0.0
164,0.6283951,-0.10726985,0.0
165,1.0591104,0.031110626,0.0
166,0.69485015,-0.09933552,0.0
167,0.8801616,-0.05154656,0.0
168,0.22902562,-0.06744472,0.0
169,0.30409917,-0.0850532,0.0
170,0.65025425,-0.10498103,0.0
171,0.55913967,-0.11056436,0.0
172,0.40127513,-0.10106096,0.0
173,0.41857395,-0.10312158,0.0
174,0.12906966,-0.04027993,0.0
175,1.2423568,0.15341125,0.0
176,0.09441548,-0.029376091,0.0
177,0.54735327,-0.110700004,0.0
178,0.80995935,-0.07420946,0.0
179,0.32345122,-0.088632435,0.0
180,1.0828774,0.045115385,0.0
181,1.0111547,0.0055785025,0.0
182,0.52815735,-0.110948384,0.0
183,0.5258239,-0.11083367,0.0
184,0.76859653,-0.08469773,0.0
185,0.62135315,-0.10782423,0.0
186,0.16832742,-0.0514228,0.0
187,0.26348338,-0.07573706,0.0
188,0.42410657,-0.10380704,0.0
189,0.1582373,-0.048170082,0.0
190,0.59811574,-0.10968662,0.0
191,0.17227049,-0.05237787,0.0
192,0.7322341,-0.092491366,0.0
193,0.24313231,-0.07085672,0.0
194,1.052406,0.027720362,0.0
195,0.1597967,-0.04907867,0.0
196,0.009252304,-0.0026658436,0.0
197,0.74490774,-0.08999444,0.0
198,1.2067373,0.12657437,0.0
199,1.2223164,0.13812843,0.0
200,0.61700565,-0.108000346,0.0
201,0.33920804,-0.09165013,0.0
202,0.010579391,-0.0033788942,0.0
203,0.47158092,-0.10818349,0.0
204,0.8776558,-0.052380778,0.0
205,0.61253035,-0.10831914,0.0
206,0.72647256,-0.09370224,0.0
207,0.44868994,-0.10628715,0.0
208,1.2098874,0.12908308,0.0
209,0.06470789,-0.020582661,0.0
210,1.254698,0.16281523,0.0
211,1.0937731,0.051383585,0.0
212,0.6246426,-0.10735545,0.0
213,0.14342916,-0.044404346,0.0
214,0.6059322,-0.108865656,0.0
215,0.20530635,-0.061339468,0.0
216,1.1367275,0.0782477,0.0
217,0.7204397,-0.09514375,0.0
218,0.12190713,-0.037559293,0.0
219,0.14173053,-0.043874297,0.0
220,0.12703732,-0.03919428,0.0
221,0.81465244,-0.0728224,0.0
222,0.9480505,-0.024138864,0.0
223,0.59548765,-0.109293476,0.0
224,1.1573234,0.09204626,0.0
225,0.007689139,-0.0021968214,0.0
226,0.27817902,-0.07892812,0.0
227,0.77444714,-0.08329004,0.0
228,0.36842173,-0.09666318,0.0
229,0.63270116,-0.10695711,0.0
230,0.40235296,-0.10166407,0.0
231,0.8804597,-0.05115501,0.0
232,1.1696508,0.10058226,0.0
233,0.884501,-0.049749862,0.0
234,0.65374506,-0.10503678,0.0
235,0.24716498,-0.072143905,0.0
236,0.8817432,-0.05101882,0.0
237,0.43597183,-0.10526132,0.0
238,0.95786065,-0.019895218,0.0
239,0.4204085,-0.1035685,0.0
240,0.15544996,-0.04742332,0.0
241,0.2467566,-0.07158342,0.0
242,0.53821325,-0.11092801,0.0
243,0.53520095,-0.11056488,0.0
244,0.5251292,-0.11059284,0.0
245,0.9917965,-0.004037182,0.0
246,0.16201247,-0.049537964,0.0
247,0.17175052,-0.051979695,0.0
248,1.0149448,0.0075981095,0.0
249,1.1224831,0.06943705,0.0
250,0.57255864,-0.11064655,0.0
251,0.08894557,-0.028154721,0.0
252,0.57368475,-0.11027039,0.0
253,0.70459545,-0.09776227,0.0
254,0.36091486,-0.09522406,0.0
255,0.9178094,-0.03677712,0.0
256,0.26939043,-0.076877475,0.0
257,0.0020898725,-0.00077475264,0.0
258,0.43835878,-0.10527812,0.0
259,0.09343835,-0.029152282,0.0
260,0.25772974,-0.074333005,0.0
261,0.7606597,-0.086509414,0.0
262,0.063682824,-0.019845245,0.0
263,0.6025947,-0.10935421,0.0
264,0.048901144,-0.015347509,0.0
265,0.56914645,-0.11040199,0.0
266,0.93875474,-0.02832323,0.0
267,0.013752548,-0.0047080438,0.0
268,0.2405441,-0.07055464,0.0
269,0.71617925,-0.09579025,0.0
270,0.38928822,-0.09941138,0.0
271,0.8292478,-0.068384714,0.0
272,0.53034407,-0.11072381,0.0
273,0.6292161,-0.10737765,0.0
274,0.48209104,-0.10882756,0.0
275,0.5272512,-0.110911995,0.0
276,0.85137033,-0.06131624,0.0
277,0.07346469,-0.023335055,0.0
278,0.34815806,-0.09300563,0.0
279,0.61129636,-0.108765416,0.0
280,0.29044938,-0.082212955,0.0
281,0.6431881,-0.10587621,0.0
282,0.76333725,-0.085786894,0.0
283,0.1385128,-0.042970162,0.0
284,0.5866733,-0.109997004,0.0
285,1.2560744,0.16391554,0.0
286,0.2794739,-0.07977742,0.0
287,0.8074795,-0.07494245,0.0
288,0.74326295,-0.09016771,0.0
289,0.5256559,-0.110521235,0.0
290,0.092122525,-0.028542966,0.0
291,0.40511462,-0.101626776,0.0
292,0.18134078,-0.054672867,0.0
293,1.1413939,0.08149214,0.0
294,0.7806508,-0.081644125,0.0
295,0.7749718,-0.083464876,0.0
296,0.47686812,-0.10863437,0.0
297,0.14654142,-0.04491508,0.0
298,0.23225178,-0.068461314,0.0
299,0.2076243,-0.062156983,0.0
300,0.051170357,-0.016036468,0.0
301,0.46879256,-0.10813861,0.0
302,0.28442445,-0.08091181,0.0
303,0.86224496,-0.057835955,0.0
304,0.30282992,-0.08426599,0.0
305,1.0620743,0.033137783,0.0
306,0.9592395,-0.019291766,0.0
307,0.30492568,-0.084998436,0.0
308,0.41307268,-0.102468126,0.0
309,1.1183735,0.06671583,0.0
310,0.417517,-0.103158616,0.0
311,0.68798727,-0.10029914,0.0
312,0.47654045,-0.108859085,0.0
313,0.3857521,-0.09888729,0.0
314,1.1355082,0.07777375,0.0
315,0.9014415,-0.04366534,0.0
316,0.19129528,-0.057940785,0.0
317,0.52933556,-0.1106838,0.0
318,0.3809258,-0.09838035,0.0
319,0.15244558,-0.04681664,0.0
320,0.44205397,-0.105617024,0.0
321,0.9365805,-0.029024042,0.0
322,0.25753444,-0.07456787,0.0
323,0.36072493,-0.09497407,0.0
324,1.2140259,0.13201639,0.0
325,0.16922086,-0.05130756,0.0
326,0.6443614,-0.105667084,0.0
327,0.07398255,-0.022918459,0.0
328,1.1553386,0.09088814,0.0
329,0.6643794,-0.103430234,0.0
330,0.90259963,-0.042962708,0.0
331,0.2827783,-0.07999928,0.0
332,0.4842986,-0.109246425,0.0
333,0.47090077,-0.108263604,0.0
334,0.15585428,-0.04742858,0.0
335,0.29128847,-0.082009785,0.0
336,0.28922653,-0.08128722,0.0
337,0.03684907,-0.0119909905,0.0
338,1.1164643,0.06540491,0.0
339,0.3755861,-0.097647585,0.0
340,0.8745399,-0.053620603,0.0
341,1.1695495,0.10019634,0.0
342,0.916165,-0.037503213,0.0
343,0.72230047,-0.09442295,0.0
344,1.0376394,0.019278346,0.0
345,0.533652,-0.11082115,0.0
346,0.053779922,-0.016847245,0.0
347,0.26148498,-0.07504941,0.0
348,0.026328698,-0.008089976,0.0
349,0.19741814,-0.05942812,0.0
350,0.123584904,-0.038205024,0.0
351,0.3476012,-0.09275678,0.0
352,0.76842976,-0.08460279,0.0
353,0.6511277,-0.105265275,0.0
354,0.114953995,-0.03579658,0.0
355,0.897584,-0.044806745,0.0
356,0.05784216,-0.01859533,0.0
357,0.7114648,-0.096730165,0.0
358,0.35459688,-0.09408358,0.0
359,0.4116611,-0.10268789,0.0
360,0.43129253,-0.10466025,0.0
361,0.50240093,-0.11030943,0.0
362,0.5847424,-0.11030331,0.0
363,1.1912805,0.11548174,0.0
364,0.42181045,-0.103507854,0.0
365,0.8390412,-0.06542965,0.0
366,0.42196655,-0.10381566,0.0
367,0.17594332,-0.053637926,0.0
368,0.2516317,-0.07312521,0.0
369,0.44497445,-0.10626984,0.0
370,0.31156224,-0.08614436,0.0
371,0.1549551,-0.047486953,0.0
372,0.44968432,-0.10671707,0.0
373,0.1998657,-0.059937887,0.0
374,0.8516703,-0.061408333,0.0
375,1.1362087,0.077879675,0.0
376,0.32428598,-0.08881674,0.0
377,0.16857058,-0.051043373,0.0
378,0.5891047,-0.10981504,0.0
379,0.20050451,-0.06036102,0.0
380,0.89954334,-0.04398596,0.0
381,0.36352798,-0.09589854,0.0
382,0.22060278,-0.065368034,0.0
383,0.9528562,-0.022250436,0.0
384,0.108704366,-0.03350628,0.0
385,0.9698009,-0.014366196,0.0
386,0.48716927,-0.10959526,0.0
387,1.0119108,0.0058258427,0.0
388,0.42111963,-0.10377086,0.0
389,0.9422964,-0.026978593,0.0
390,0.039965894,-0.012448993,0.0
391,0.6820405,-0.10127913,0.0
392,0.31316763,-0.08676822,0.0
393,0.3430151,-0.09229366,0.0
394,0.2791429,-0.07958533,0.0
395,0.96619725,-0.01626216,0.0
396,1.180751,0.10815891,0.0
397,0.19242534,-0.058017254,0.0
398,0.83217436,-0.067518406,0.0
399,0.6640356,-0.1037981,0.0
400,1.1880082,0.11309157,0.0
401,0.61155885,-0.108417615,0.0
402,0.5379828,-0.110728815,0.0
403,0.19072708,-0.057530064,0.0
404,0.029794961,-0.009594539,0.0
405,0.7939294,-0.07838789,0.0
406,0.5574357,-0.11058093,0.0
407,0.19779725,-0.05972236,0.0
408,0.24181557,-0.07094997,0.0
409,0.17158288,-0.052224252,0.0
410,0.44450733,-0.105882674,0.0
411,1.1751801,0.10409677,0.0
412,0.13011688,-0.040381942,0.0
413,0.65372837,-0.104724884,0.0
414,0.8889586,-0.04821733,0.0
415,0.60669285,-0.108949736,0.0
416,0.62507194,-0.107310995,0.0
417,0.20733511,-0.061818212,0.0
418,0.6697179,-0.10305986,0.0
419,0.43171686,-0.10510219,0.0
420,1.2100838,0.12917966,0.0
421,0.084058,-0.026431346,0.0
422,0.19248767,-0.057691675,0.0
423,0.9731335,-0.0127724195,0.0
424,0.059453037,-0.018750535,0.0
425,0.084304884,-0.026511678,0.0
426,1.2174528,0.13471426,0.0
427,0.8384009,-0.06552382,0.0
428,0.46158752,-0.107710645,0.0
429,0.26944456,-0.076920494,0.0
430,0.97186345,-0.0133958105,0.0
431,0.66182727,-0.10371184,0.0
432,0.21437629,-0.0635407,0.0
433,0.3136852,-0.08673322,0.0
434,0.389462,-0.09975771,0.0
435,0.74242884,-0.09044742,0.0
436,1.0788767,0.042694636,0.0
437,0.06573754,-0.020438567,0.0
438,0.7726868,-0.083616324,0.0
439,0.50765526,-0.110490456,0.0
440,0.99180865,-0.0040306184,0.0
441,0.3897027,-0.09977235,0.0
442,0.6715029,-0.10285155,0.0
443,0.4082685,-0.10188453,0.0
444,0.016089102,-0.0050213467,0.0
445,0.6131507,-0.1083064,0.0
446,0.45880333,-0.10756348,0.0
447,0.44414866,-0.10578104,0.0
448,0.7316921,-0.092955865,0.0
449,0.110847846,-0.034483142,0.0
450,1.2552196,0.16349263,0.0
451,0.49685216,-0.10965996,0.0
452,0.2550982,-0.07387989,0.0
453,0.31656614,-0.087584086,0.0
454,0.26979795,-0.07734435,0.0
455,0.26735,-0.07645816,0.0
456,1.2737238,0.17804907,0.0
457,0.010294726,-0.0033687374,0.0
458,0.09091813,-0.028659055,0.0
459,0.3009114,-0.08431268,0.0
460,0.4273441,-0.10456312,0.0
461,1.07876,0.042728666,0.0
462,1.1570683,0.092041045,0.0
463,1.1588463,0.09292925,0.0
464,0.2858389,-0.08123289,0.0
465,0.35443935,-0.09407977,0.0
466,0.7517396,-0.088772066,0.0
467,0.88383263,-0.050107826,0.0
468,1.235992,0.14848503,0.0
469,0.6483064,-0.10543579,0.0
470,0.1304027,-0.040654596,0.0
471,1.2945526,0.19495459,0.0
472,1.1273475,0.07222825,0.0
473,0.27235907,-0.07818617,0.0
474,0.01095301,-0.0034199008,0.0
475,0.05047586,-0.015874568,0.0
476,0.33726585,-0.09102157,0.0
477,0.94408923,-0.026056388,0.0
478,1.1056374,0.05869678,0.0
479,0.29568753,-0.08292291,0.0
480,0.85944676,-0.05852617,0.0
481,0.19797607,-0.059679836,0.0
482,1.0071102,0.0037529797,0.0
483,0.38002354,-0.09832887,0.0
484,1.284354,0.18654387,0.0
485,0.3362147,-0.091157086,0.0
486,0.57382333,-0.110516444,0.0
487,0.10528023,-0.03312344,0.0
488,0.08659809,-0.027320592,0.0
489,0.44500244,-0.10643489,0.0
490,0.41262174,-0.10269183,0.0
491,1.1975021,0.11997786,0.0
492,1.0644828,0.034467112,0.0
493,0.33889127,-0.0918065,0.0
494,0.45202225,-0.10705224,0.0
495,1.1021812,0.05657753,0.0
496,0.3977202,-0.100496426,0.0
497,0.75842506,-0.08721599,0.0
498,0.42455757,-0.10413755,0.0
499,0.7535498,-0.087954484,0.0
500,0.015049155,-0.0048882943,0.0
501,0.70092034,-0.098298304,0.0
502,0.19700986,-0.05923381,0.0
503,0.9656573,-0.016596064,0.0
504,0.08326451,-0.026309201,0.0
505,0.718721,-0.09502934,0.0
506,0.77697575,-0.08261959,0.0
507,0.5799041,-0.110057145,0.0
508,0.9732054,-0.012765302,0.0
509,0.5496656,-0.11097943,0.0
510,0.12888473,-0.039734043,0.0
511,1.0536927,0.028129447,0.0
512,0.7021822,-0.09804293,0.0
513,0.1587075,-0.048730172,0.0
514,1.1957811,0.1186859,0.0
515,0.32840487,-0.08975287,0.0
516,0.5866588,-0.10992127,0.0
517,0.87951344,-0.051856954,0.0
518,0.5674387,-0.11065785,0.0
519,0.18002622,-0.0544362,0.0
520,1.1756175,0.10462144,0.0
521,0.9919254,-0.0038569458,0.0
522,0.8584254,-0.058883756,0.0
523,0.4683643,-0.10831381,0.0
524,0.92983514,-0.03227292,0.0
525,0.37232077,-0.096941605,0.0
526,0.058171336,-0.018140938,0.0
527,0.3930006,-0.10021788,0.0
528,1.270634,0.17563565,0.0
529,0.76576245,-0.08522217,0.0
530,0.43817562,-0.10570469,0.0
531,0.59298617,-0.10972,0.0
532,0.10156942,-0.031436905,0.0
533,0.12174723,-0.037428502,0.0
534,0.3453176,-0.092420496,0.0
535,1.1015669,0.056201972,0.0
536,1.2913234,0.19245194,0.0
537,0.67629033,-0.10174992,0.0
538,0.8772695,-0.052505508,0.0
539,0.51611274,-0.11021682,0.0
540,1.0474371,0.024711115,0.0
541,0.49871215,-0.11014673,0.0
542,0.08689717,-0.027454993,0.0
543,0.49478596,-0.10974446,0.0
544,1.1690779,0.09996919,0.0
545,0.5941597,-0.109505355,0.0
546,0.9202344,-0.035938837,0.0
547,0.29945385,-0.08406764,0.0
548,0.54963773,-0.110982865,0.0
549,1.0913593,0.04993732,0.0
550,0.018169196,-0.0054562176,0.0
551,0.84633595,-0.06279669,0.0
552,0.8853955,-0.049363945,0.0
553,0.17240274,-0.05235988,0.0
554,0.38417566,-0.09891109,0.0
555,0.2988568,-0.08372856,0.0
556,0.41808462,-0.10363728,0.0
557,0.7487285,-0.08942747,0.0
558,0.25254902,-0.07308794,0.0
559,0.56104803,-0.11093461,0.0
560,0.16512342,-0.050695326,0.0
561,0.5161214,-0.11039145,0.0
562,0.8063633,-0.07493707,0.0
563,0.12060484,-0.037623916,0.0
564,0.5696754,-0.110770874,0.0
565,0.15042086,-0.045899015,0.0
566,0.12447621,-0.038882457,0.0
567,0.27420858,-0.07831205,0.0
568,0.18358643,-0.055337325,0.0
569,1.2792728,0.1824645,0.0
570,1.1185298,0.066862985,0.0
571,0.06012599,-0.01890677,0.0
572,0.19561398,-0.05864246,0.0
573,1.1883727,0.11365331,0.0
574,0.29344147,-0.08232946,0.0
575,0.8010836,-0.076706626,0.0
576,0.35329232,-0.09383264,0.0
577,0.24672335,-0.0719676,0.0
578,0.52009857,-0.11064126,0.0
579,0.86577934,-0.05653813,0.0
580,1.1641972,0.09658067,0.0
581,1.1779233,0.10603651,0.0
582,0.4335631,-0.1049761,0.0
583,0.55188435,-0.110956356,0.0
584,0.30730677,-0.08572455,0.0
585,0.4275291,-0.104691766,0.0
586,0.2913342,-0.08207352,0.0
587,0.19977465,-0.060274825,0.0
588,0.4596923,-0.1073307,0.0
589,1.0029228,0.0012855396,0.0
590,0.42130855,-0.10388654,0.0
591,0.19395857,-0.058563147,0.0
592,0.37579477,-0.09786958,0.0
593,0.37613407,-0.09798311,0.0
594,0.058362186,-0.018601282,0.0
595,0.22759388,-0.06696952,0.0
596,1.2472087,0.15719976,0.0
597,0.15981095,-0.048693027,0.0
598,0.18767405,-0.05643902,0.0
599,0.84772,-0.06232059,0.0
600,0.010638542,-0.0035595782,0.0
601,1.0636287,0.033826284,0.0
602,0.92844516,-0.032796502,0.0
603,0.05276305,-0.016692858,0.0
604,0.4447752,-0.1061103,0.0
605,0.08753083,-0.027751409,0.0
606,0.3745763,-0.09757554,0.0
607,0.5978756,-0.10933204,0.0
608,0.14010933,-0.04335723,0.0
609,0.5127805,-0.1103404,0.0
610,0.7365663,-0.09152036,0.0
611,0.750768,-0.088590264,0.0
612,1.086461,0.047195654,0.0
613,0.053117495,-0.016899863,0.0
614,0.7213777,-0.09469293,0.0
615,0.19076292,-0.057717353,0.0
616,0.29924402,-0.083656795,0.0
617,0.9384627,-0.028333582,0.0
618,0.24255969,-0.07076613,0.0
619,1.0349089,0.017833052,0.0
620,0.2866063,-0.0813129,0.0
621,0.7787159,-0.08251346,0.0
622,0.055067617,-0.017502248,0.0
623,0.25268215,-0.07307556,0.0
624,0.64682996,-0.10560717,0.0
625,0.32894367,-0.0893199,0.0
626,0.10354838,-0.032595765,0.0
627,0.12766024,-0.03985883,0.0
628,0.19611584,-0.059221,0.0
629,1.0668806,0.035547704,0.0
630,0.015818251,-0.0047014873,0.0
631,0.6813226,-0.10146534,0.0
632,0.6848989,-0.10087739,0.0
633,0.80095494,-0.07651349,0.0
634,0.787383,-0.08006112,0.0
635,0.4626553,-0.10795064,0.0
636,0.08051155,-0.024957934,0.0
637,0.39481896,-0.100057825,0.0
638,0.18894586,-0.05702296,0.0
639,0.13361497,-0.041106403,0.0
640,0.19073267,-0.057549994,0.0
641,0.6723729,-0.10273036,0.0
642,0.98614687,-0.006694352,0.0
643,0.10869367,-0.033732772,0.0
644,1.2004682,0.12226143,0.0
645,0.4974266,-0.10970542,0.0
646,1.152269,0.0884628,0.0
647,0.4925402,-0.10974999,0.0
648,0.34403244,-0.09229223,0.0
649,1.1281246,0.07289547,0.0
650,0.11274865,-0.03476094,0.0
651,0.12655932,-0.039526198,0.0
652,0.9811078,-0.009289034,0.0
653,0.58840734,-0.10986583,0.0
654,0.98670554,-0.0066647865,0.0
655,0.016074693,-0.0047778185,0.0
656,0.111016676,-0.03452374,0.0
657,0.7167659,-0.09543874,0.0
658,0.7722395,-0.08405991,0.0
659,0.4643922,-0.10753178,0.0
660,0.8192891,-0.07135036,0.0
661,0.29286984,-0.08216182,0.0
662,0.35764977,-0.09458826,0.0
663,0.37757152,-0.09798584,0.0
664,0.99163646,-0.0042654155,0.0
665,0.7354515,-0.09219356,0.0
666,0.2141554,-0.06349747,0.0
667,1.01698,0.008758848,0.0
668,0.91596085,-0.037521508,0.0
669,0.59738636,-0.109626085,0.0
670,0.5059463,-0.10996164,0.0
671,0.3090311,-0.08567696,0.0
672,1.1401023,0.08076852,0.0
673,0.8810429,-0.0513031,0.0
674,0.13821338,-0.042601965,0.0
675,0.40726426,-0.102064304,0.0
676,0.9919603,-0.0038820999,0.0
677,0.44119135,-0.105780564,0.0
678,0.47633815,-0.10854071,0.0
679,0.1611517,-0.049249135,0.0
680,1.1426326,0.082288034,0.0
681,0.10452069,-0.03297183,0.0
682,0.57600445,-0.11055187,0.0
683,0.2334108,-0.06867687,0.0
684,0.10202382,-0.032137472,0.0
685,0.418842,-0.10367484,0.0
686,0.5997425,-0.109520145,0.0
687,0.6159812,-0.10851603,0.0
688,0.04965857,-0.015707526,0.0
689,0.43848264,-0.105863735,0.0
690,0.4395942,-0.10543234,0.0
691,0.89615124,-0.045319103,0.0
692,0.8853736,-0.049460813,0.0
693,0.6788755,-0.10147226,0.0
694,0.12955894,-0.040287636,0.0
695,0.95261574,-0.022390164,0.0
696,0.15260491,-0.046488747,0.0
697,0.51096165,-0.11054868,0.0
698,0.43891644,-0.10567256,0.0
699,1.2120819,0.13055304,0.0
700,0.62642443,-0.107698,0.0
701,0.14849603,-0.045983437,0.0
702,0.7300922,-0.092912376,0.0
703,1.0415313,0.021521447,0.0
704,0.21633515,-0.064282835,0.0
705,0.5364786,-0.11085367,0.0
706,0.122750066,-0.03784442,0.0
707,0.59678996,-0.10960064,0.0
708,0.7486597,-0.08920228,0.0
709,0.06701833,-0.021237455,0.0
710,0.34500515,-0.09224026,0.0
711,0.4235755,-0.103830345,0.0
712,0.5811383,-0.110120304,0.0
713,0.076614775,-0.023904586,0.0
714,0.32824925,-0.08963493,0.0
715,0.53795624,-0.11107787,0.0
716,0.82264316,-0.07041985,0.0
717,0.12899533,-0.039571382,0.0
718,1.2342138,0.1471544,0.0
719,0.5749511,-0.11058386,0.0
720,1.1484249,0.08623563,0.0
721,1.2116791,0.13032629,0.0
722,1.2261523,0.141107,0.0
723,0.28780723,-0.08139937,0.0
724,0.070692696,-0.022488277,0.0
725,0.33632007,-0.091280095,0.0
726,0.6925285,-0.09937614,0.0
727,0.17796999,-0.05419451,0.0
728,0.3379169,-0.09128276,0.0
729,0.47791582,-0.108659394,0.0
730,0.01018632,-0.0030240873,0.0
731,0.3864557,-0.09946046,0.0
732,0.65322053,-0.10510327,0.0
733,0.51548374,-0.11068542,0.0
734,1.0876642,0.047835838,0.0
735,0.8996305,-0.044170585,0.0
736,0.15426588,-0.0471861,0.0
737,1.2605394,0.16735141,0.0
738,0.47259134,-0.108123496,0.0
739,0.7063973,-0.097282484,0.0
740,0.8216007,-0.07081901,0.0
741,0.08178506,-0.02586642,0.0
